,text,label
411, that xe x xs what people of india are paying for modi xe x xs / s election campaign,1
412,funny non political interview of modi ji and akshay kumar election via ,1
413, modi is here to stay whether the members of xe x xintolerant gang xe x x like it or not ,1
414, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
415,b investigations have revealed that suspected mastermind of sri lanka attacks zahran hashim spent substantial time in india xe x xa,1
416,the suspense around priyanka made modi strongerin many dalits and yadavs had voted for modi this time they xe x xa ,1
417, india sponsor of global terrorism indian officials confirmed sri lanka bombing mastermind zahran hashim spent time in s xe x xa,1
418, please watch uri the surgical strike it is based on the real story after modi cam xe x xa ,1
419,missed this earlier? ,1
420,b xe x xhow is main modi hoon nationalism? xe x x s sharp attack on pm ,1
421, congess ki govmnt m hai raj me phir bhi modi ko target kr rha hai this is your propaga xe x xa ,1
422, liberals months stand against fascism dont vote modi month modi is feku dont vote modi month indira ki naak xe x xa,1
423, my prediction bjp congress evm hacked propaganda for june opposition leaders writing a petition to the xe x xa,1
424, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
425, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
426, mohammad ramzan has died after being mercilessly beaten by jail police in baran jail rajasthan just for his beard and weari xe x xa,1
427, mr narendra modi is the first person who became pm later who campaigned wearing his caste on his sleeve i am xe x xa,1
428,b breaking priyanka gandhi makes a disgraceful comment on pm modi says till date i dont know what is pm modis caste xe x xa,1
429, what modi gave in just yrs? cr houses cr houses got electricity cr jobs in msmes cr gas connections cr to xe x xa,1
430, liberals months stand against fascism dont vote modi month modi is feku dont vote modi month indira ki naak xe x xa,1
431, hello care to delete the misinformation? there is no congress mla called anil upadhyay singing praises of pm mod xe x xa,1
432, modiwaveelection why is mamata banerjee and chandrababu naidu lying to their teeth saying that modi will change the consti xe x xa,1
433, th phase of general elections lok sabha constituencies across states headed to polls over crore lakh v xe x xa,1
434, pm mentioned you in his interview with but didnt mention your name next time pm modi should xe x xa,1
435, years of development of india under modi government we indians are proud of him namo again xf xf x xae xf xf x xb xf xf x xae xf xf x xb xf xf x xae xf xf x xb xf xf x xae xf xf x xb xf xf x xae xf xf x xb xf xf x xae xf xf x xb xe x xa ,1
436, modi accuses a party which has lost two of its topmost leaders to terrorism of being sympathetic towards d xe x xa,1
437, i am so glad my parents who grew up in a generation much before mine realize that modi is the worst thing that has happened xe x xa,1
438, the biggest success of modi sarkar is no terror attacks in india outside j the biggest failure of italian supporters xe x xa,1
439, in bihar modi is the only candidate ,1
440, this is the damage modi has done that i always talk about instead of leaving casteism and moving xe x xa ,1
441, modiwaveelection their hatred of modi is so high that they attack the army they questioned the surgical strikes hitesh j xe x xa,1
442, in modi and shah privately laughed all the way to the bank as they realised they had successfully fooled us all indi xe x xa,1
443, quite frightening that air force which has been an apolitical entity up until now is being used for political gains by m xe x xa,1
444, mr modi in advance sorry i did not like your mother living in a storage room and coming out without xe x xa ,1
445, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
446, pm modi is saying he went himself to balakot and killed terrorists xf xf x x ,1
447, republic tv reveals that pm modi was falsely victimised by a presstitute journalist of lutyen mediafor gujrat riots xe x xa,1
448, hello chowkidar jaitleyji ye kya hai? modi himself keeps blabbering about his caste for sympathy and vote xe x xa,1
449, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
450, modi ji must ask one questions to public and opposition whether price of thei xe x xa ,1
451, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
452, i fully agreed sanjukta as the history is in making let modi be beaten by jawan o xe x xa ,1
453, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
454, the biggest success of modi sarkar is no terror attacks in india outside j the biggest failure of italian supporters xe x xa,1
455, mr narendra modi is the first person who became pm later who campaigned wearing his caste on his sleeve i am xe x xa,1
456, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
457, sadhguru pm modi has changed the perception of india in the world big time he is a world class leader xf xf x xf xf xf x xf xf xf x xf ,1
458, over the next phase indians will tell modi that demonetization is the scam of the century jobs lives india lost du xe x xa,1
459, modi is here to stay whether the members of xe x xintolerant gang xe x x like it or not ,1
460, xe x xcphir se modi aayega xe x xd loved this video sent via watsapp to me sharing it with you all zoyaakhtar has really revolutio xe x xa,1
461, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
462,bhagawa terrorism inhumane tortures to sadhvi pragya daily abuse to modiji suppoto nc dilution of aspa talk xe x xa ,1
463, modi and one hundred and thirty crore people are foolshe takes it granted ,1
464, dear citizens is removing terrorism more important or removing modi? is removing poverty more important or removing mo xe x xa,1
465, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
466, the biggest success of modi sarkar is no terror attacks in india outside j the biggest failure of italian supporters xe x xa,1
467, a real gem from atishimarlena she says even if you have to vote for gundas to defeat modishah duo just do it this is th xe x xa,1
468, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
469, demo unemployment low farm income has killed lakhs of people destroyed their families no new jobs created existing xe x xa,1
470, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
471, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
472, video of the release of my colleague harsh pant xe x xs latest book xe x xcindian foreign policy the modi era xe x xd had the chance to spe xe x xa,1
473, mohammad ramzan has died after being mercilessly beaten by jail police in baran jail rajasthan just for his beard and weari xe x xa,1
474,b im sick and fucking tired of people calling tulsi a hindu nationalist or a supporter of one hi xe x xa,1
475,b investigations have revealed that suspected mastermind of sri lanka attacks zahran hashim spent substantial time in india xe x xa,1
476, entire credit of killing thanos and his evil army must go to the modi government this would never happened in the congre xe x xa,1
477,b investigations have revealed that suspected mastermind of sri lanka attacks zahran hashim spent substantial time in india xe x xa,1
478,b prime minister modis india xe x xcdespite copious evidence that indian muslims have repeatedly been targeted by radical hindu grou xe x xa,1
479, whoever had voted in my extended family has either voted or will vote for not the but modi from xe x xa,1
480, finally modi admits did nothing for his full term ,1
481, republic tv falsely portrays man praising pm modi as a congress mla ,1
482, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
483, liberals months stand against fascism dont vote modi month modi is feku dont vote modi month indira ki naak xe x xa,1
484, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
485, hello chowkidar jaitleyji ye kya hai? modi himself keeps blabbering about his caste for sympathy and vote xe x xa,1
486, amortized sen is the biggest commie rat of them all this corrupt commie zunt looted nalanda enjoyed an unaccountable life xe x xa,1
487, kamal nath i want to ask modi ji the money spent on his plane rides on mp assembly election money that is being spent on ongoi xe x xa,1
488, the price of modi killing a crow in balakot ,1
489, stop ur superticious thouggts modi will still be the pm with seats of bjp,1
490, this is definitely not on real desperation sad to see a great tall elected leader like modi being s xe x xa ,1
491, pm modi is saying he went himself to balakot and killed terrorists xf xf x x ,1
492, under modi india has only slipped further behind geopolitical rival china my datarich analysis for with plen xe x xa,1
493, the bjp national general secretary ram madhav said that kashmir is an integral paof india not anybody xe x xs personal fi xe x xa,1
494, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
495, it was mr modi being filmed with animals in a sanctuary and unreachable wh xe x xa,1
496, xe x xcphir se modi aayega xe x xd loved this video sent via watsapp to me sharing it with you all zoyaakhtar has really revolutio xe x xa,1
497, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
498, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
499, for this general election it seems election commission of india has put out two different code of conducts one is the reg xe x xa,1
500, the price of modi killing a crow in balakot ,1
501, liberals months stand against fascism dont vote modi month modi is feku dont vote modi month indira ki naak xe x xa,1
502, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
503, pm modi is the only leader who has a plan on what to do after winning this lok sabha elections rest just have a stop m xe x xa,1
504, ramayana stamps released by pm modi ,1
505, mr narendra modi is the first person who became pm later who campaigned wearing his caste on his sleeve i am xe x xa,1
506, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
507,modiaanewalahai nation is my priority pm modi modiaanewalahai namo app,1
508, nonpolitical interview of modi ji ft xf xf x x xf xf x x full video ,1
509, the point is that one has to get in the mud to remove the snakes of the nation aka modi and his stooges hence ,1
510, hello chowkidar jaitleyji ye kya hai? modi himself keeps blabbering about his caste for sympathy and vote xe x xa,1
511, pm modi is winning that is the shoand tall of it all pm modi i xe x xa,1
512, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
513, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
514, these modi bhakts will be thrown away after may ,1
515, pm mentioned you in his interview with but didnt mention your name next time pm modi should xe x xa,1
516,modiaanewalahai today india is secured not just on land water or air but in space as well the last five years o xe x xa ,1
517, libtards r going ga ga ovr rahul priyanka sibling bonhomie video nothing this conniving dynasty does without any purpose xe x xa,1
518, surgical strikes against science and scholarship my column in on the modi government xe x xs savage war on the intellec xe x xa,1
519, their disrespect for us is so obvious that they offer us nothing new or if they do it xe x xs desperate hair brained unimplem xe x xa,1
520, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
521,modiaanewalahai it is the goal of the bjp govt to raise the standard of living of every person without any discrim xe x xa ,1
522, beta filhaal we carry missiles which can w xe x xa ,1
523, senior journalist and activist p sainath said on saturday that the pradhan mantri fasal bima yojana launched by the nda xe x xa,1
524, narendra modi says he himself went to balakot and killed terrorists jab maine wahan jaa ke aatankawadi maara hai you are a xe x xa,1
525, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
526, for a while i used to think that she is a good candidate but inka yeh haal xe x xa,1
527, the ec has been a silent spectator to the excesses of bjp and to the utterances of narendra modi the poll body has la xe x xa,1
528, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
529, opposition party politicians who constantly cry that we are living in fascist times anarchy reigns supreme actually see th xe x xa,1
530, iaf findings that india shot down own helicopter on feb put on hold until after elections because of orders from xe x xcabove xe x xd xe x xa,1
531, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
532, modi accuses a party which has lost two of its topmost leaders to terrorism of being sympathetic towards d xe x xa,1
533, bjp leaders lie so openly and shamelessly that other people just get mind blown with their fake statements look at the xe x xa,1
534, ramayana stamps released by pm modi ,1
535, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
536,modiaanewalahai as the modi govt is ensuring development which actually touches the lives of the poor is no more xe x xa ,1
537,my article in the times of india why modi will win is trending in google news out of xe x xa ,1
538, it s surprising to see blooming of lotus in south kashmir the hub of militancy during bjp rally where no of people t xe x xa,1
539, after listening to aap xe x xs atishi marlena xe x xs now viral video exhorting people to xe x xclose their eyes vote this time even if it xe x x xe x xa,1
540, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
541,b when paid media liberals commies are bought by opposition to defeat a successful leader modi its time to sit back xe x xa,1
542, xe x xpm modi doesn xe x xt respect his mother how can he respect india xe x x mamata lok sabha elections hindustan times xe x xa ,1
543,modiaanewalahai as women of the country supports pm modi for ensuring them holistic empowerment from panchayat to xe x xa ,1
544,b indias debt up % to rs lakh crore in modi era ,1
545, modi accuses a party which has lost two of its topmost leaders to terrorism of being sympathetic towards d xe x xa,1
546, pm modi is saying he went himself to balakot and killed terrorists xf xf x x ,1
547, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
548, people talking about surgical strikes at border but modi ji has done surgica xe x xa ,1
549, the price of modi killing a crow in balakot ,1
550, liberals months stand against fascism dont vote modi month modi is feku dont vote modi month indira ki naak xe x xa,1
551, mohammad ramzan has died after being mercilessly beaten by jail police in baran jail rajasthan just for his beard and weari xe x xa,1
552,modihaitovikashai because accessible quality healthcare for all is the priority of modi govt alongside jan aush xe x xa ,1
553,modihaitovikashai high inflation breaks the back of poor middle class because it drives high prices makes good xe x xa ,1
554, new video uploaded by funny non political interview of modi ji and akshay kumar election ,1
555,modihaitovikashai modi govt has consistently delivered on its promises which saw tremendous improvement in ease of xe x xa ,1
556,modihaitovikashai india in the last years has become aspirational dreams big supported by the policies of the xe x xa ,1
557,bmodi is in power benefit the business tycoons despite indias growth rate of % it has recatogirised as under d xe x xa ,1
558, aur ye log modi ji ko hitler batate hain shameless people,1
559, years of modi vs years of opposition modi bhakts claim modihaitovikashai modi haters say dontvoteformodi who do yo xe x xa,1
560, republic tv falsely portrays man praising pm modi as a congress mla ,1
561, varanasi used lakh litres of water to clean roads for modi why did they waste so much water on the roads when the stai xe x xa,1
562, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
563,b two leaders different realities income tax dept owes pm modi xe x xb and s company owes the income tax dep xe x xa,1
564, pm received income tax refunds times in years rahul gandhi got ,1
565, when modi said achche din aane wale hain we had no idea it would only include achche din for his industrialist friends xe x xa,1
566, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
567, india has only fallen further behind china during years of modi govt ,1
568, hello chowkidar jaitleyji ye kya hai? modi himself keeps blabbering about his caste for sympathy and vote xe x xa,1
569,modi himself is an advertisement propaganda personified ,1
570, xe x xcphir se modi aayega xe x xd loved this video sent via watsapp to me sharing it with you all zoyaakhtar has really revolutio xe x xa,1
571, we can provide many examples of modi xe x xs lies and deceit but every time the same question will arise xe x x why does this wellre xe x xa,1
572,b modis pm candidature is biggest misfortune of this country anand via ,1
573, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
574, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
575, sour grapes these are ants in front of modi,1
576, despite sc ordering the rbi to release list of defaulters inspection reports of banks etc rbi under modi has refused to re xe x xa,1
577, breaking pm modi went to pakistan to kill a terrorist personally ,1
578,bmodis pm candidature is biggest misfortune of this country anand via ,1
579, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
580, after listening to aap xe x xs atishi marlena xe x xs now viral video exhorting people to xe x xclose their eyes vote this time even if it xe x x xe x xa,1
581, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
582,funny non political interview of modi ji and akshay kumar election via ,1
583, mohammad ramzan has died after being mercilessly beaten by jail police in baran jail rajasthan just for his beard and weari xe x xa,1
584, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
585, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
586, several truck loads of rose petals were distributed to the crowd to shower them on pm modi at banaras roadshow ,1
587, aap candidate says vote for gundas to defeat pm modi typical naxal mindset get power even if via violence or electing xe x xa,1
588, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
589, ramayana stamps finally prime minister modi thank you for releasing them xf xf x xf xf xf x xf xf xf x xf ,1
590, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
591, dear ms kavitha before commenting on pm modi please explain to laymen like me on your vie xe x xa,1
592,b modis corruption is institutional his policies favouring cronies may not enrich him personally but they pay for his p xe x xa,1
593, please watch this amazing interview of mr modi ,1
594, have trust in narendra modi either he will find way or make one pm and nda thank crore indians for winning seats thi xe x xa,1
595, xe x xcphir se modi aayega xe x xd loved this video sent via watsapp to me sharing it with you all zoyaakhtar has really revolutio xe x xa,1
596, sir modi ji recently said that since he is bc all opposition parties are commenting on him i supporte xe x xa ,1
597, dear mumbai / maharashtra / india hemantkarkare died protecting you do not vote for the party which proudly claims xe x xa,1
598, pm modi is saying he went himself to balakot and killed terrorists xf xf x x ,1
599, congress to move sc tomorrow over inaction by ec on their complaints against pm modi and amit shah for violating mcc b xe x xa,1
600, the biggest success of modi sarkar is no terror attacks in india outside j the biggest failure of italian supporters xe x xa,1
601, xe x xchindutva doesn xe x xt need to wear a mukhota anymore xe x xd a sharp piece by xe x xa xe x xa though maybe masks have been off for xe x xa,1
602, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
603, xe x xcphir se modi aayega xe x xd loved this video sent via watsapp to me sharing it with you all zoyaakhtar has really revolutio xe x xa,1
604, modi was living outside guj for long decided to take a xe x xa ,1
605, mr narendra modi is the first person who became pm later who campaigned wearing his caste on his sleeve i am xe x xa,1
606,have trust in narendra modi either he will find way or make one pm and nda thank crore indians for winning xe x xa ,1
607, b xc xbarjun narendra modi xc xb both talented xf xf x xaa reached the highest position due to being on the side of dharma but realise xe x xa,1
608, the author fails to discuss less about other statues and does fear of the article revolves around xe x xa ,1
609,b indias debt up % to rs lakh crore in modi era ,1
610, liberals months stand against fascism dont vote modi month modi is feku dont vote modi month indira ki naak xe x xa,1
611,bpost pmmodi and akshaykumars chat a politician of opposition party questioned how come mamtabanerjee knows wha xe x xa ,1
612, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
613, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
614, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
615, aunty use burnol we can understand ur jealously but u wont get modi ji interview only journalist can xe x xa ,1
616, mr narendra modi is the first person who became pm later who campaigned wearing his caste on his sleeve i am xe x xa,1
617,since may the modi government has waged an almost continuous war against the intellect modi is against sc xe x xa ,1
618, kamal nath i want to ask modi ji the money spent on his plane rides on mp assembly election money that is being spent on ongoi xe x xa,1
619, entire credit of killing thanos and his evil army must go to the modi government this would never happened in the congre xe x xa,1
620, the problem is pm modi thinks he knows it all a good leader must know how to delegate well there i xe x xa ,1
621, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
622,b investigations have revealed that suspected mastermind of sri lanka attacks zahran hashim spent substantial time in india xe x xa,1
623, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
624, trump is what u call a leader people try to critisise him because of his loans he took but he kno xe x xa ,1
625, why people should vote you? your chief minister and their relatives still looting country h xe x xa ,1
626,b modis corruption is institutional his policies favouring cronies may not enrich him personally but they pay for his p xe x xa,1
627, ramayana stamps released by pm modi ,1
628, xe x xcin and thereafter he said repeatedly that he is proud that the people elected a chaiwala as pm now he says he never xe x xa,1
629, you also talk like never promised to give lakh xe x xa ,1
630, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
631, extremist modi was banned to enter in united states of america due to his terrorist activities mr xe x xa ,1
632, modi do you have any shame???? learn decency from this brave lady sadhvipragyasinghthakur ,1
633, modi put so much of effoto improve the ease of doing business to attract businesses to india and generate employment xe x xa,1
634,b investigations have revealed that suspected mastermind of sri lanka attacks zahran hashim spent substantial time in india xe x xa,1
635, in new jig hans waxes eloquent about pm modi ,1
636, pm modi is saying he went himself to balakot and killed terrorists xf xf x x ,1
637, xe x xcphir se modi aayega xe x xd loved this video sent via watsapp to me sharing it with you all zoyaakhtar has really revolutio xe x xa,1
638, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
639, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
640, jinnah made a big contribution to the freedom struggle just because he was a muslim you are offended and are calling shatr xe x xa,1
641,b q y does modi lie? a modi doesnt think about lying doesnt plan it hes a habitual narcissistic liarwho suffers from m xe x xa,1
642, economics of elections if modi wins buy mutual funds equities govt bonds long inr if congress wins short xe x xa,1
643,in new jig hans waxes eloquent about pm modi ,1
644, dhruv and ndtv and ie and abp and many others all antimodi agenda d xe x xa ,1
645, the price of modi killing a crow in balakot ,1
646,what is your name? modi g ,1
647, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
648,b im sick and fucking tired of people calling tulsi a hindu nationalist or a supporter of one hi xe x xa,1
649,pm received income tax refunds times in years rahul gandhi got ,1
650, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
651, the price of modi killing a crow in balakot ,1
652, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
653, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
654, i seriously think bjp should immediately ask ec to ban avengers endgame looks like this movie is funded by the opposition xe x xa,1
655, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
656, nonpolitical interview of modi ji ft xf xf x x xf xf x x full video ,1
657, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
658, breaking pm modi went to pakistan to kill a terrorist personally ,1
659, after listening to aap xe x xs atishi marlena xe x xs now viral video exhorting people to xe x xclose their eyes vote this time even if it xe x x xe x xa,1
660, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
661, i love it our army has become economic war savvy modi lied about the surgical strike we not only got abhinandan xe x xa,1
662, the beautiful people are inconsolable they say modi is winning and rahul baba was a let down just remember to go out and vo xe x xa,1
663, most innocent vote appeal for bjp till now those last lines xf xf xa xb xe x xd xe x xaayega to modi hi xe x xa xe xc xc xf xf x x xe x xa,1
664, pm modi says article a have done maximum damage to j at the end of the sentence he forgot to add after bjp ,1
665, sorry keep modi out of it he works only on scripted shows ,1
666, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
667, they have been deeply offensive and condescending to modi who xe x xa ,1
668,b two leaders different realities income tax dept owes pm modi xe x xb and s company owes the income tax dep xe x xa,1
669, armed forces could achieve success as pm had courageorder themlaunch surgical strike st xe x xa,1
670, entire credit of killing thanos and his evil army must go to the modi government this would never happened in the congre xe x xa,1
671, hello chowkidar jaitleyji ye kya hai? modi himself keeps blabbering about his caste for sympathy and vote xe x xa,1
672,b now all the chowkidars will come to defend bjp and belittle inc but wont accept how bjp is manipulating eve xe x xa,1
673, kamal nath i want to ask modi ji the money spent on his plane rides on mp assembly election money that is being spent on ongoi xe x xa,1
674, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
675, a bjp spokesperson watching this interview will have a big smile on their face swaraj india chief a cr xe x xa,1
676,b vasundhara raje isnt fighting these elections but that doesn xe x xt mean this isn xe x xt a personal battle for her she is fight xe x xa,1
677, ec is only for modi,1
678, let xe x xs say for argument that modi lied can you show some solid proof that this ie aerticle is not a li xe x xa ,1
679, hello chowkidar jaitleyji ye kya hai? modi himself keeps blabbering about his caste for sympathy and vote xe x xa,1
680, the price of modi killing a crow in balakot ,1
681, dear mumbai / maharashtra / india hemantkarkare died protecting you do not vote for the party which proudly claims xe x xa,1
682,will move couover poll body inaction against pm amit shah congress ndtv ,1
683,b two leaders different realities income tax dept owes pm modi xe x xb and s company owes the income tax dep xe x xa,1
684, hello chowkidar jaitleyji ye kya hai? modi himself keeps blabbering about his caste for sympathy and vote xe x xa,1
685, liberals months stand against fascism dont vote modi month modi is feku dont vote modi month indira ki naak xe x xa,1
686, opposition party politicians who constantly cry that we are living in fascist times anarchy reigns supreme actually see th xe x xa,1
687, it is not wave xf xf xc xa it is modi tsunami modiwaveelection tukde gang is useless without any power there is an infighting amon xe x xa,1
688,b indian lawmaker casts doubts over modis ba degree with hard facts ,1
689,b two leaders different realities income tax dept owes pm modi xe x xb and s company owes the income tax dep xe x xa,1
690, those ppl who think that modi became pm bcz of vikas are stupid he was elected bcz he did ,1
691, whatsapp university graduate modi,1
692, pm modi is the only leader who has a plan on what to do after winning this lok sabha elections rest just have a stop m xe x xa,1
693,b dont vote for modi,1
694, ec ignores complaints against modi and shah remember this name sunilarora and his cohorts will go down in history of in xe x xa,1
695, after listening to aap xe x xs atishi marlena xe x xs now viral video exhorting people to xe x xclose their eyes vote this time even if it xe x x xe x xa,1
696, mohammad ramzan has died after being mercilessly beaten by jail police in baran jail rajasthan just for his beard and weari xe x xa,1
697, india has no other option but engage pakistan in dialogue over kashmir may it be rahul gandhi or modi they have s xe x xa,1
698, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
699, xe x xa ,1
700,the true story behind the modiakshay interview xf xf x x ,1
701, for this general election it seems election commission of india has put out two different code of conducts one is the reg xe x xa,1
702, respectedpmmodi jiplease ensure all voters vote if you recall this media playe xe x xa ,1
703, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
704,b if congress knew how to play on front foot the party would have made modis degree huge issue today even demanding his d xe x xa,1
705, i seriously think bjp should immediately ask ec to ban avengers endgame looks like this movie is funded by the opposition xe x xa,1
706, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
707, united states refuses to share with india any information on pakistan xe x xs use of f in nowshera air strike on february xe x xa,1
708, mr narendra modi is the first person who became pm later who campaigned wearing his caste on his sleeve i am xe x xa,1
709, liberals months stand against fascism dont vote modi month modi is feku dont vote modi month indira ki naak xe x xa,1
710, i love it our army has become economic war savvy modi lied about the surgical strike we not only got abhinandan xe x xa,1
711, hello chowkidar jaitleyji ye kya hai? modi himself keeps blabbering about his caste for sympathy and vote xe x xa,1
712, pm modi is saying he went himself to balakot and killed terrorists xf xf x x ,1
713, in modi and shah privately laughed all the way to the bank as they realised they had successfully fooled us all indi xe x xa,1
714, pm modi is saying he went himself to balakot and killed terrorists xf xf x x ,1
715, arun shourie has every right to be bitter but that does not mean he should have given up what he stood for his whole life he xe x xa,1
716,india has no other option but engage pakistan in dialogue over kashmir may it be rahul gandhi or modi they have xe x xa ,1
717, vajpayee made fun of soniaji taunted whose your leader? soniaji won modi made fun of made it ce xe x xa,1
718, a real gem from atishimarlena she says even if you have to vote for gundas to defeat modishah duo just do it this is th xe x xa,1
719, a real gem from atishimarlena she says even if you have to vote for gundas to defeat modishah duo just do it this is th xe x xa,1
720,modi ji has given india years of a corruption free and decisive leadership voting today for new india under lead xe x xa ,1
721, there is absolutely nothing for modi to show for his years rule now he needs an external enemy quick thats wh xe x xa,1
722, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
723, tej bahadur is looking all set to become the join opposition candidate in varanasi against modi spbsp will remove the xe x xa,1
724, bjpshivsena fighting the election togethertheir vote base in on declining curve due to ifading of modi magic in maha xe x xa,1
725, mohammad ramzan has died after being mercilessly beaten by jail police in baran jail rajasthan just for his beard and weari xe x xa,1
726, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
727, i love it our army has become economic war savvy modi lied about the surgical strike we not only got abhinandan xe x xa,1
728, for this general election it seems election commission of india has put out two different code of conducts one is the reg xe x xa,1
729,gujarat cm xe x xs gaffe modi did not marry ,1
730,b lakh litres of water was used to wash roads in varanasi ahead of pm modis visit % of the city doesnt have access t xe x xa,1
731, modi accuses a party which has lost two of its topmost leaders to terrorism of being sympathetic towards d xe x xa,1
732, pm modi is saying he went himself to balakot and killed terrorists xf xf x x ,1
733, india is not catching up with china india has fallen further behind china under modi ,1
734, one on one debatechallenge following mp candidates should debate which each other so people can decide who is a better xe x xa,1
735,b investigations have revealed that suspected mastermind of sri lanka attacks zahran hashim spent substantial time in india xe x xa,1
736, th phase of general elections lok sabha constituencies across states headed to polls over crore lakh v xe x xa,1
737, yes modi never get success corruption never depends on wealth always sometimes they all are disease xe x xa ,1
738, our farmers are our pride strength for the past years mr modi the bjp have treated them as a liability india xe x xs fa xe x xa,1
