,text,label
309,colossus hnlu k promo ke liye aisa kuch karna chahiye p,0
310,salman shahrukh and aamir yeh teen hamesha festival main hi film release karta hai kiyuki festival main chutti hoti hai aor logo pass koi dusra option nahi hota jake film dehkleta ho isiliye yeh teen mullu ka film hit hota hai..hit keya bas chalta hai,0
311,irshad ahamaji p ke pass brain hai to ap bhi puri duniya mutthi mai kar sakate ho .kisiko kosane se kuch nahi milega kosa,0
312,"mohammad subhan salman teri maa ko indian kutte cho.,, bc kuttey",1
313,bhai telangana me bjp nhi hai,0
314,जब हिंदुस्तानी हिंदू बात कर रहे हो तब पाकिस्तानी भिखारियों को बीच मे नही टपकना चाहिए,1
315,bc alag hi level pe chal rhe yeh bande,1
316,sb jhut he pakistan kisi army ke sath aisa suluk nhi kar sakta ye sb indian polititions ki gandi chal he kb smjhenge public inki bhondi chal ko jo hindu musalman ko ladana chahte hen jung to wese bhi hal nhi siway tabahi ke kch hath nhi ayega,0
317,"गौ रक्षक दल देश की सीमा की रक्षा करने क्यों नही जाते? क्या उन्हें ये खबर देख कर गुस्सा नही आता, उन्हें सैनिकों की मौत पर गुस्सा नही आता है, क्या वे केवल निहत्ते, बूढ़े और कमज़ोर लोगों को मारने में ही अपनी बहादुरी समझते हैं?",0
318,rss vhp bajrandall waloun ko bhejo border me tab jake pakistan ki eet se eet bajayega,0
319,haa bhai paida kar aur aurat ka jina haraam kar ..kar paida...kyoki piche se tumari koi marega to aage se varaas v to tumilog nikaloge,1
320,bikul bhai jaise m ek sath hokar humne pura hindustan jita tha aaj bhi hum ek hokr pura pak ko mitaa sakte ha,0
321,तू सैनिक के परिवार से है लेकिन आज तक तुझे सब्द बोलते हुए नहीं देखा सैनिको के लिए,1
322,"⚽⚽⚽⚽⚽⚽⚽⚽⚽⚽आओ - हम सब मुसलमान मिलकर बीबी और बच्चे, पैदा करके एक नंगे, भूखे, लाचार और ""अपाहिज"" इस्लाम की, मजबूत नींव रखें ⚽⚽⚽⚽⚽⚽⚽⚽⚽⚽",1
323,saale media waalo ko ess video k nain message se kuchh lena dena nhi ..but faaltu ka bakwaas krwa lo ense bas ...,1
324,राज कुमार सैनी जी आपको भी दिग्विजय सिंह की तरह मीडिया में बने रहने का शौक लग गया है क्या जो कुछ भी बोल देते हो l,0
325,ye hosh wala kahase shal ki budha jesa dukhta he.,1
326,flop hai modi sarkar....bade defaulters ke loan maaf.....n aam janta ko loota ja raha hai,1
327,suar ke choda hai sala.... tere muh khone ki aukad nahi,1
328,sahi bola,0
329,bjp pkka haregi rajasthan m likh k le lo modiji ldenge tbi jeet payegi,1
330,बहुत अच्छा किया बीजेपी को वोट देकर अब तो उम्मीद कर ही सकते है कि यूपी के जितने भी बूचड़खाने है सब बंद होने चाहिए,0
331,export k liye feku kuchh nhi kar paaa rahe jisse ki hmari economy strong hogi videshyio ko bula rahe hi desh lootne k liya,1
332,saare bike hue hain inki baaton par biswas mat kro,0
333,khak hit de rhi hai khan sala... dr ke maare ed pr release krta h... tublight ka to aukat pta lg gya bahubali ke samne.. fat gyi salman ki,1
334, के साथ चलते-चलते में रात . देखिए flipkart के संस्थापकों से खास बातचीत... ,0
335,un kayaron ke karya se bhi aapka deshprem kam nahi sakta.,0
336,bhai....hamein tumhare mamle mein koi interfere nhi karna he. modi ji...pehle paki kutto ko jawan kab tak marenge??,1
337,"📢📢good news📢📢आइये digital india से जुड़िये.....और घर बैठे लाखो कमाये.......और दूसरे को भी कमाने का मौका दीजिए...💰कोई इनवेस्टमेन्ट नहीं है......आईये बेरोजगारी को भारत से उखाड़ फेकने मे हमारी मदद कीजिये...🇮🇳🏂डिजिटल इंडिया मिशन में champcash का नया धमाका champcash में जुड़कर कमाओ लाखों रूपये बिना एक रुपया निवेश किये। 💥mlm- की दुनिया और डिजिटल इंडिया में आपको बिना एक रुपया लगाये आपको हर महीने लाखों करोड़ों कमा के दे सकता है।📟📱आपका android मोबाइल champcash का मिशन डिजिटल 🇮🇳इंडिया क्या आप भी champcash के मिशन डिजिटल इंडिया में शामिल हुए या नहीं🏂 यदि आप लोग अभी तक champcash के मिशन डिजिटल इंडिया में शामिल नहीं हुए हो तो,,📝 अभी ज्वाइन करो और champcash के मिशन डिजिटल इंडिया से जुड़कर बिना एक रुपया लगाये कमाओ हर महीने लाखों करोड़ों रूपये और अपने दोस्तों और 🏠पड़ोसियों , 👪अपने रिश्तेदारों ,⚡अपने साथ काम करने वालों ,🚶विधार्थियों और जो भी बेरोजगार भाई हैं सबको champcash के मिशन डिजिटल इंडिया से जोड़ो 💰और बिना एक रुपया निवेश किये आप लोग कमाओ लाखों रूपये अब champcash आपको डिजिटल मिशन को पूरा करने के लिए ✅💯आपको फ्री ज्वाइन करेगी और इस मिशन को पूरा करने के लिए आपको देगी लाखों रुपये ,⚡champcash आप लोगों को अप्प इनस्टॉल करने के ही आप लोगों को देगी लाखों रूपये और भाइयों कंपनी का भागने का तो सवाल ही नहीं उठता 😃💶क्यूंकि कोई भी कंपनी पैसे लेकर भागती है ना की पैसे देकर इसलिए champcash के मिशन डिजिटल इंडिया में शामिल होकर भारत को डिजिटल इंडिया बनने में मदद करो आओ समझें कैसे?🌐 जो इंटरनेट डेटा आप लोग अपने एंड्राइड मोबाइल या टेबलेट पे फालतू के मेसेज और विडिओ देखने में खर्च करते हो अब उसका उपयोग पैसे कमाने में करो आप अपने मोबाइल और टेबलेट के प्ले स्टोर में जाएँ 🌐और app में champcash app सर्च करें install करें। ✅ champcash के इनस्टॉल हो जाने पर उसको open करें और signup करें ✅ signup के दौरान refer id of sponsor माँगने पर डालें और proceed करें ✅ signup पूरा होने पर आपको एक challenge मिलेगा जो accept करना है और उसमें जितनी भी app दी गयी हैं वो install करनी हैं ,✅जिन जिन app में signup करने को कहा है वो करना है सब app install हो जाने पर आपका चैलेंज complete हो जायेगा और आपकी id activate हो जाएगी और आपको $ मिलेगा ।इसके बाद आप आपकी टीम बना सकते हो और इनकम करi सकते हो।🙏 sponsor id- 🇮",0
338,"योगी - दिव्यांगो की पेन्शन से बढ़ाकर .भक्त - जय योगिराज, हर हर मोदी.मीडिया - ब्रेकिंग न्यूज़केजरीवाल - दिव्यांगो की पेन्शन से बढ़ाकर .भक्त - कौन सा अपनी जेब से दे रहा हैं, जनता के पैसों से ही तो कर रहा हैं। मीडिया - ख़बर दिखाने लायक नहीं।कॉपी",0
339,"dekh bhai m to rajnath se b jada kdi ninda krta hu pakistan ki itni kdi ki pakistan khde khde mut de or to or daud, hafiz syed ko le k khud bharat aa kr sop de itni kdi ninda krta hu m",0
340,कांग्रेस का सवाल पुरी तरह जायज है वरना मन मोहन सिंह और नरेंद्र मोदी मैं क्या फर्क रह जाएगा,0
341,kya haal higa😄 main btata hoon kalbushan ka haal sarbajit wala he hoga😄😄 wo hamari custody mein he hai😄,0
342,in haramkhoro ne modi ji k pm banane se pehle bhi america ko visa na dene ki appeal kar chuke hai. inke man me is desh k liye kitna zehar hai saf saf dikhayi padta hai,1
343,jis speed se bjp aage badh rhi hai.. usi speed se break v lag jayegi.. bjp pe.. agar action nhi liya pakistan k khilaf to..agar action nhi liye to laat mar degi janta,0
344,haha apke ghr bank statement aa ri thi bs jo kisi ne kaha maan liya,0
345,ब्रिटेन के सार्वजनिक क्षेत्र में आने वाले समय में वेबसाइटें और कृत्रिम 'चैट बोट्स' जैसी मशीनरी ढाई लाख नौकरियां छीन लेगी.,0
346,congress to sirf bayanbazi karti kuch nahi thi aur ab modi ko salah de rahi hai,0
347,"retweeted ndtv videos () साल के इस शख्स के कारनामे, फर्जी जज भी बना, चोर भी और... - ",0
348,"एक आम आदमी सुबह जागने के बाद सबसे पहले टॉयलेट जाता है, बाहर आ कर साबुन से हाथ धोता है,दाँत ब्रश करता है,नहाता है,कपड़े पहनकर तैयार होता है, अखबार पढता है,नाश्ता करता है,घर से काम के लिए निकल जाता है,बाहर निकल कर रिक्शा करता है, फिर लोकल बस या ट्रेन में या अपनी सवारी से ऑफिस पहुँचता है,वहाँ पूरा दिन काम करता है, साथियों के साथ चाय पीता है, शाम को वापिस घर के लिए निकलता है,घर के रास्ते में बच्चों के लिए टॉफी, बीवी के लिए मिठाई वगैरह लेता है,मोबाइल में रिचार्ज करवाता है, और अनेक छोटे मोटे काम निपटाते हुए घर पहुँचता है,अब आप बताइये कि उसे दिन भर में कहीं कोई ""हिन्दू"" या ""मुसलमान"" मिला ?क्या उसने दिन भर में किसी ""हिन्दू"" या ""मुसलमान"" पर कोई अत्याचार किया ?उसको जो दिन भर में मिले वो थे.. अख़बार वाले भैया,दूध वाले भैया,रिक्शा वाले भैया,बस कंडक्टर,ऑफिस के मित्र,आंगतुक,पान वाले भैया,चाय वाले भैया,टॉफी की दुकान वाले भैया,मिठाई की दूकान वाले भैया..जब ये सब लोग भैया और मित्र हैं तो इनमें ""हिन्दू"" या ""मुसलमान"" कहाँ है ?""क्या दिन भर में उसने किसी से पूछा कि भाई, तू ""हिन्दू"" है या ""मुसलमान"" ?अगर तू ""हिन्दू"" या ""मुसलमान"" है तो मैं तेरी बस में सफ़र नहीं करूँगा,तेरे हाथ की चाय नहीं पियूँगा,तेरी दुकान से टॉफी नहीं खरीदूंगा,क्या उसने साबुन, दूध, आटा, नमक, कपड़े, जूते, अखबार, टॉफी, मिठाई खरीदते समय किसी से ये सवाल किया था कि ये सब बनाने और उगाने वाले ""हिन्दू"" हैं या ""मुसलमान"" ?""जब हमारी रोजमर्रा की ज़िन्दगी में मिलने वाले लोग ""हिन्दू"" या ""मुसलमान"" नहीं होते तो फिर क्या वजह है कि ""चुनाव"" आते ही हम ""हिन्दू"" या ""मुसलमान"" हो जाते हैं ?समाज के तीन जहरटीवी की बेमतलब की बहसराजनेताओ के जहरीले बोलऔर कुछ कम्बख्त लोगो के सोशल मीडिया के भड़काऊ मैसेज इनसे दूर रहे तो शायद बहुत हद तक समस्या तो हल हो ही जायेगी.शेयर करें छलावों से बचें....सिर्फ पढ़े लिखे लोग शेयर करे।।जाहिल लोग delete कर दे ।।।पढ़ा लिखा समझकर ही आपको भेजा है।।।",0
349,bhi kya atom bomb atom bomb kar rahe ho. apko malum hia ki kon sa country ka bomb ka kitna distruc radius hai. bas gavar ki thara lad rahe ho,0
350,ha ha ha hahum apka dard samajh sakte hain bhai.film ki baat b chal rahi h to usme bjp congress ghused rahe ho.pakka congressi ho.,0
351,is movie ki st day collection donate kr di gyi h army ko....,0
352,"ambani ..aadani...modani...ki... kahani...एक राजा था उसके यहाँ एक दिन दर्जी आये उन्होंने ने कहा की हम स्वर्ग से धागा लाकर पोशाक बनाते है जिसे देवता पहनते है राजा ने कहा एक पोशाक मेरे लिए बनाओ मुँह माँगा इनाम मिलेगा दर्जी ने कहा ठीक है दिन का टाइम दो ...और इस पोशाक की एक खास बात है ये मूर्खों को नहीं दिखेगी राजा और भी खुश ऐसे तो हम अपने राज्य के मूर्खों की भी पहचान कर लेंगे ...दोनों ने पोशाक एक बंद कमरे में बनाना शुरू कर दी देर रात तक दो कटर पटर करते रहते थे ....एक दिन राजा ने मंत्री को भेजा कहा देखो कैसी पोशाक बन रही है मंत्री कमरे के अंदर गया जाते ही एक ने कहा देखो मंत्री कितना सुन्दर रेशा है पर मंत्री को कुछ दिखाई न दिया उसे वो बात याद आई की मुर्ख को ये पोशाक दिखाई न देगी मंत्री ने भी कहा हां बहुत सुन्दर है और आकर राजा को बताया बहुत सुन्दर बन रही है आपकी पोशाक, राजा बहुत खुश् हुआ एक दिन राजा भी गया देखने उसे भी कुछ न दिखाई दिया पर चुप रहा और मन में सोचा लगता मंत्री हमसे ज्यादा बुद्धिमान है ...तभी उसे दिखाई दी थी मैं मुर्ख हूँ इस प्रकार राजा चुप रहा पोशाक बनकर तैयार हो गयी दोनों दर्जियों ने कहा कल हम जनता के सामने ये पोसाक पहनाएंगे फिर राजा की सवारी निकलेगी दूसरे दिन राजा को पोशाक पहनाई गयी जो किसी को दिख नहीं रही थी पर बोला कोई नहीं, ...क्यों क्योंकि मूर्खो को दिखती नहीं थी इस डर से हमें सब मुर्ख कहेंगे सब चुप रहे,... राजा नंग धड़ंग होकर बड़ी शान से सवारी निकाल रहा था तो ये कहानी थी जो आज बिल्कुल फिट बैठ रही है.. नोट बंदी से परेशानी सबको है पर यदि कह दे तो लोग कहेंगे की तुम्हारे अंदर देश भक्ति नहीं है ..देश के लिये कोई भाव नहीं है ....डरा दिया गया है देश के नाम पर, सभी तारीफों में लगे है जैसे पोशाक की कर रहे थे,.. दिन ज्यादा नहीं देखना देश कितना बदलता है महगांई कितनी कम हो जायेगी भ्रष्टाचार कितना कम होगा .किसी_गरीब_कलम_से",0
353,tum sudharne ke liye karna padta ....kutto se niptne ka bas yahi tarika hai .laat ke bhut baat se .....,0
354,एबीपी न्युज चैनल वाले चल दो जोडने...बेशर्मी की सारे हद पार कर दिए....,0
355,बहुत खूब,0
356,zakir khattak betaa tu bhej tere bat koun hinjdo ne indian army ke ko sahid kiya hmne tumhare se jyada maarebc bhej teri bat ko sb ko tere allah k pas bhejenge,1
357,chaliye negi ji hmne bi bdi shiddat se lke kr khair kre ??,0
358,syed bhai teri baat m dm h...,0
359,nahi kejriwal ki nautanki hai,1
360,sanghi hazare aap rehne do lokpal ka kya hua murakh,1
361,"देखिए हिन्दूस्तान एक एैसी जगह है जहां हर इंसान की सुबह मंदिर की घण्टी और अजान के साथ होती हैं। हम हिन्दूस्तानी इसके बिना अधूरे हैं। हम सब बच्चपन से ही इसी माहोल में बडे हुए हैं घर के पास राम कथा हो या मस्जिद में तकरीर या जो कुछ भी होता आ रहा हो हम सभी समुदायों के लोग उसमें बड चढ़ कर हिस्सा लेते आ रहे हैं क्योंकि यही हमारी गंगा जमुना की संस्कृति की है। इसलिए हो सके तो आग में घी ना डाले, आप तो फिर भी महेल जैसे घर के बंदे ए सी कमरे में सोते हैं फिर भी नीद में खलल की बात कर रहे ना जाने कितने हिन्दूस्तानी सड़कों पर रोज सोते हैं उनकी सुबह एैसे ही होती आ रही कृपया एैसी बातें ना करें जिससे हिन्दूस्तान के घरों में नफरत की एक और आग जलने लगे 😢",0
362,"desh badal raha hai , aage nikal raha hai 🎉👍🙏",0
363,sabhi musalman sale aatankwadi hai inper bharosa hi nhi kiya ja sakta,1
364,kashmir ke bhatke huve nojvan sahi raste pr aaye bhatkane se inkar kr diya pta nhi kya huva,0
365,sunny leone ko dekh ne k liye chacha line me mat khada rha karo.. thoda ap na dhyan b rakha karo,0
366,ये भी खोज का विषय है ... कि मोदी जी के कौन से ऐसे काम है जिनसे जनता खुश हो कर बम्पर बहुमत दे रही है? क्यों कि... ना मँहगाई घटी ना किसान आत्महत्या रुकी ना भृष्टाचार कम हुआ ना गुंडाराज खत्म हुआ ना नोकरशाही खत्म हुई ना कश्मीर के हालात बदले बल्कि बद से बत्तर हुए ना पाकिस्तान पर शिकंजा मजबूत हुआ ना चीन ने आँख दिखानी बन्द की ना आतंकवाद का खात्मा हुआ ना रोजगार बढ़े ना किसानों को उनका समर्थन मूल्य मिला ना गरीबो के लिए कल्याणकारी योजनाएं बनी ना कालाधन वापस आया ना नोटबंदी से लोगों को फायदा हुआ ना विदेशी दौरों से लाभ मिला ना कांग्रेस के दामाद पर कार्यवाही हुई ना g घोटाले के दोषी जेल गये ना कोयला घोटाला करने वाले जेल गये ना कॉमनवेल्थ गेम के गुनाहगार जेल गये ना गंगा साफ हुई ना रेल दुर्घटनाये रुकी ना कांग्रेस मुक्त भारत हुआ बल्कि कांग्रेस युक्त बीजेपी हो गई ना विजय माल्या को पकड़ा गया ना लोकपाल को पास किया उल्टे rti के अधिकार काम किये ना शिक्षा के क्षेत्र में कोई सुधार हुआ उल्टे बजट कम किया ना स्वाथ्य के क्षेत्र में कोई सुधार किया ना सरकारी हॉस्पिटल की स्थति सुधरी ना सबका साथ सबका विकास हुआ . . . तो क्या बदला साल में जो जनता इतना खुश है कि हर चुनाव में बीजेपी को बम्पर बहुमत मिल रहा हैं और भारत मे बीजेपी एकछत्र राज की तरफ बढ़ रही है।बीजेपी सिर्फ़ हिन्दू मुस्लिम को लडाने कि राजनीति कर रही है वो भी सिर्फ वोट बैंक के लिए और सत्ता पाने के लिए। क्या कोई है जो इस पहेली को समझ सके आपके जवाब का इंतजार है? इस पोस्ट को देखकर अब बीजेपी के चमचों की फटेगि और ऐ बौखला के अपने मा बेहन और बाप का परिचय देंगे.. ... .. .. .. .. . धन्यवाद... .... जय हिंद।,0
367,^ abe modi hai ke toilet? 😂,1
368,shalabh saxena dadagiri,0
369,indian army . agar apna jawan ko akala nahi bajana. inka katillo ko sat jana ho ga. ka badala . jai hind.,0
370,समाजवादी पार्टी वाले कह रहे है शर्म नही उनको वो तो खुद isi के हाथों की कटपुतली बने हुऐ है।,1
371, inch seenay wala kahan chup k baith gya ab desh k jawan shaheed ho rhe hai aur modi and party goraksha k naam pe gundagardi kr rhi hai,1
372,lanat pade tum jaise makar media pai kya bakwas dkha rehe ho .bheen choodo ye to foreign country hai .tum log ab pagal hogaye ho .kuch nahi karpaogai tum kashmir ye hindustani bewakfu ko ye yakeen karegai .karo unko khali media pai khush ..bewakuf saale,1
373,"किसी को लगता हिन्दू खतरे में है,किसी को लगता मुसलमान खतरे में है,धर्म का चश्मा उतार कर देखो यारो...पता चलेगा हमारा हिन्दुस्तान खतरे में है ",0
374,abp walo ko badha maza aa rha he salo bike huye dallo,0
375,pakistani army to miter hi gusa hmari army to . k/m gus kr mara tha hahaha porkis,1
376,ye hmari sarkar kr kya rhe senik shid ho rhe ye chup chap bethe hue sida fire kro,0
377,kashmir ki azadi tak jung rahay gi jung rahay gi.,0
378,bjp jab karti hai kuch log bolna suru karti ye peache hat jati hai....,0
379,tera baap cm bana hai isliye,1
380,saif ali shuru hogaya,0
381,"isse kahte hai ""dehli ke daant khaane ke aur dikhanae ke aur""",0
382,is hijde ko bhej do border me..bat ke darindo se baat karega..bajwa ka su su pee kar aayega..,1
383,bas jumlebazi krwalo bjp walo se,1
384,kya pata ho yah v ndtv ka hi work ho,1
385,"कुमार विश्वास ये आपने बहुत मूर्खतापूर्ण video छोड दिया है जिसकी timing बहुत ही ढूर्तता के साथ चुनी है आपने .अपने शब्दो के प्रवाह पर मोहित ,आपने सोचा ही नही कि english में एक शब्द होता है -unequivocal.इस शब्द की मर्यादा आपने लांघ दी है .विरोधियों के हाथ ladduonं से भर दिये वो भी ऐसे वकत आपने भी योगेन्द्र yadav ही banna था ? औरविन्दजी mahaan हैं jo ये घाव भी हंस कर झेल रहे हैं . मैं आपकी भरपूर निन्दा कारती hoon.जो vyakti ज़बां के घोडे पर अंधाधुन्द सवार हैं उसकी मेरी नज़र में कोई इज्ज़त नही होनी चाहिये .",1
386,ni yha mulle ni h jo h unki chlti ni,0
387,"bahot ho chuki dosti, adani power ke liy jawano ki jan ka saoda nahi kiya ja sakta.",0
388,app sahe kahrahe hai sir is bemari ka ilag kya hai hum kise chune kis par bharosa kare amm admi to pis raha hai,0
389,mere gau rakshak dal ko border me bhej dena cahiye............ gand phat ke darwaza nikal jayega gau rakshak dal ka,1
390,seena me to hawa bhada tha ab panchar ho gya,0
391,sehwag ki maki chut me bhikari ka land,1
392,"तोमर उस वक्त हक्के-बक्के नजर आए, जब कुछ टीचर्स और पुलिस की टीम ने उनसे केमिस्ट्री से जुड़े साधारण से सवाल पूछे। हालत यह थी कि वह ho (पानी) और nacl (नमक) जैसे साधारण यौगिकों के नाम नहीं बता पाए।आम आदमी पार्टी विधायक ने सभी साधारण सवालों के गलत जवाब दिए। सवाल-जवाब का दौर खत्म होने पर उन्होंने जो बात कही, वह तो और भी मजेदार थी। उनसे पूछा गया कि फैजाबाद कॉलेज में कौन-कौन सी केमिस्ट्री पढ़ाई जाती है। इस सवाल के जवाब में उन्होंने कहा, 'सभी तरह की केमिस्ट्री एक ही केमिस्ट्री होती है।'",0
393,veg non veg dono hoon bhai bhaji tarkari main bhi jaan hoti bhai m hum macchar bhi maarte hain chintion ko bhi janeanjane mein pair se rondte to kya chalna phirna band karde puri duniya mein maas khaane wale hai gum kis kis k muh band karenge woh log kya samajdar nahi hai,0
394,gaddar news channel aapki chinta chod desh k sainik mar rahe h uski fikar kar apke tootne se na tera nuksan hga na mera pr desh ka jahabaz sipahi k marne se desh ka nuksan zarur hga iai lie bikau patrkarita band karo or imandari ki b roti kabhi khalo,1
395,terrorist hokar military hospital wow this is pakistan kuch bhi ho sakta koi terror family doctor nahi tha,0
396,surgical strike hui sulle ki thi ft gyi hai inki,0
397,"seema per duty dene wale faujiyon ka kaam kya hota he, developing ji.",0
398,ye kaam dashrath sadi krke aur bache paida krke pahle kr chuka h,0
399,आठ सिटे भी नही आयेगी राजस्थान मे बीजेपी को,1
400,lutne ko taiyar rho india.,1
401,chor hai aap party gaddaro ke sath deti hain bharat ke tukde karne wale ke sath hai chor,0
402,ab to sharmindgi ho rahi vote dekar agar kuch na ho pa raha,1
403,"jo kahrahe he goli ka jawab goli nahi , unhe ya unke bato ko us area me bejo phir dekho kese palatte he",0
404,kuttta,1
405,राजनीती इतनी सीधी नही।वरना पूरे देशमे लोकल पार्टी।ममता जयललिता और पाव खिचता।,0
406,बड़े दुख की बात है कि पतंजलि आयुर्वेद की वेबसाइट हिंदी में उपलब्ध नहीं है जबकि यह वेबसाइट सभी भारतीय भाषाओं में उपलब्ध होनी चाहिए धन्यवाद,0
407,लगता है बीजेपी जान गई की उनके पार्षद एम् एल ऐ और एम् पी ने कुछ नही किया और मुकाबला भी केजरीवाल से है इलेक्शन दिल्ली के लिए है ओर प्रचार बाहर से आकर करेंगे,0
408,bade sahab or chote sahab avi chunaw me busy hai bhuk kavi khatam hi nahi hoti or kitne jawan sahid hote rahenge bas tak dekhte jao...,0
409,jb a jayenge dono sath to m khud tv pe dekh lunga.... bc mc,1
410,election me sarafat kam nhi aati harami banna padta hai aur jinki haramio se fatti hai wo haramio k sath ho lete hai,1
411,modi ji navaj sharif ko birthday ka gift or deo,0
412,"rashtrapati ka sandesh desh ke logo ke liye tha, kisi party vyakti vishesh ke liye ne jo kuch kaha vo nischay hi kisi na kisi roop me sabhi partiyon par lagoo bhi hota hai desh ke sabhi rajnetik dal anek kamjoriyon/ buraayiyon se grashit hai rajnetik dal apni buraayiyon ko kam karna nahi chahte.",0
413,post tabha kiya par kitne jawan mare pakistan ke...,0
414,hamare senik kab tak shaheed honge...kab hum media bazi media ki bato jesa bertao karenge.. pakistan ko okaat mei rakhna bhi bas ki baat nhi.... desh ki janta ko kb tak media se bewakuuf banwate rahoge,0
415,aaj tak balai jitna smy jha faltu mai barbad krtai kyo nhi seema pr ja cid ja fir ghatk nzr kyo nhi tikati,1
416,"muslim secular neta k pav ki juti ban kar rah gaya, tabhi aaj tak koe bhi pm muslim nahi bana, muslim apna neta muslim banao,,",0
417,ak to chori kare uper se gunda gardi bhi....yogi ne janta ki bhlai k liye itna achcha kaam kiya salo ki fat gai,0
418,sanjay prasad esa lg ta hai ipl walo ne tujhe adopt kiya hai.. 😅😅😅😂😂😂😂,0
419,vishal sharma raghu ram rajan sir ka twitter account check karo mere bhai,0
420,iska yeh matlab nahi ki beizzat karne ka licence mil gaya hai. pahle kapil sharma manch par sunil grover se mafi mange.,0
421,hamare neta pakistan ki briyani khayenge aur birthday gift me mango aur sari bhejenge aur kuch kaam nahi ata .,0
422,usne to maiya hi ni bahaniya v chod di pakistan ki ...aise p.m p grv h hme....or o tiyari kre ya na kre election ki hm unhe jitane ko taiyar h ..,1
423,"रोज रोज सीज फायर तोड़ता ही रहेगा पाक, आखिर उसका कब होगा इलाज। जय भारती।",0
424,हा,0
425,bhai fake ha ab army na mutilated kasa kya ....iska mutlb to ya hua ka army na gus ka mra ....otherwise firing sa to asa mumkin nh h,0
426,hahaha.. kya logic hai gadhe ka.,0
427,bohot acha kiya hamary sena ne....aur marky auoo saly ko,0
428,modi ne bola kiya ho cashless india aur public ne kaha diya modi less india,0
429,kumar bisbaas ek samjhdar insan h fir in farji aam admi k chakar me kyo pade h. bebkuf k sath rehne bale bhi bebkuf ban jatye h .,0
430,yeh baby bada jaichand hai,0
431,khurshed ahmad jo tum dusre ko gandu gaddar khte ho tum hi gandu ki olad ho.,1
432,"aacha ye anupam kher, poghat, yogeshwar, in logo ka tweet dikh nahi raha hai sarkar pe sawal nahi kar rahe hai jawan sahid hone pe ye log deshbhakt nahi hai kya...",0
433,दो स्वार्थी महामहिम नेताओ का मिलन देश और जनता के लिए दुर्भाग्यपूर्ण क्योकि इन दोनों के सोच राहु केतु जैसे है,0
434,hmre desh k neta sale rajneet k chakkar m hizra ban gye h,1
435,kyo sar ka hi? sharir ke baki bal bhi saf kara le.,0
436,"डिजिटल इंडिया वीक आज से, जानें क्या-क्या मिलेंगी सुविधाएं ...खबर पढ़ने के लिए फोटो पर क्लिक करें..",0
437,apne jo kadam uthaya hm uske sath hmesha rahege but middle logo ke liye bhi hme bahut sochna padega kyuki vo har baar in dono main pise hai or piste rahege,0
438,"💰जो भाई /बहन पार्ट टाइम मे वर्क करना चाहते है अपने घर बैठ कर andriod फोन, कम्प्यूटर या लैपटॉप से उनके लिये मेरे पास एक जॉब है 📲 requirmnt - - boys/girls 💰💰💰💰इनकम - -🎯🎯🎯🎯वो मुझे मेरे whatsapp no - पर job लिख कर मेसेज करे",0
439,o surgical strike nahi farzikal strike tha feku ne aur dalal media ne milke deshwasiyon ko chutiya banayatha,1
440,"वैसै डांस अच्छा किया है, एन डी टी वी से परहेज करने वालों, यदि मोदीजी भी ये क्लिप देखे तो वो भी तारीफ ही करेगें।",0
441,airtel ka ka recharge karwaya h network hi nhi aate.... kya kare,0
442,"bhaijan mera business partner ka naam alisher h ,hum aaps me ak dusre par aankh band krke vishvash krte h",0
443, kh badleee ki chootiyooo ki leave na ae jae yad rkhna,1
444,delhi ko pagal panate ho aap is me bhi aap ka koi political stand hoga kumar wishvas,0
445,bhai mohabbat to har muslim bhaiyon se hai iska matlab ye to nahi ki ajaan padhaye ye v koi baat huee aap kaho to dharm pariwartan hi kara do yogi ji ka tab ja k aap logo ko lagega ki hum muslim bhaiyon se pyaar karte hai,0
446,koi anna ji se yh kyo nhi puchhta ki modi ji ki sarkar bne sal hone ko ab tak lokpal nhi niyukt huwa lekin aap ne ek bar bhi anshan ki dhmki nhi di. kya aapko ydi dhogi kha jay to bura hoga,0
447,चूप रहो,1
448,a gayi beta indian express....tumhari khopadi me akal.....salon bach gaye band hone se anarchist..... star diya tha na,1
449,...दिल खोलकर..और..बिना डर के..लिखते हैँ फेसबुक पे सच्चाई.अगर..गुमराह करते.तोमोदी जी की जगह होते,0
450,bahubali ne dikha diaa indian film ka dam sare duniaako,0
451,"हम पत्रकारों के बारे में आम जनता में मुगालता भले ही हो कि पुलिस इनके साथ फ्रैंडली है, लेकिन वह सभी पत्रकार साथी जो अब भी खबर अपने हिसाब से लिखते हैं, प्रेस नोट के लिहाज से नहीं, हमेशा ही पुलिस के राडार में आने की आशंका पाले रहते हैं। लेकिन जिनसे कोई बैर ही न हो, वह कैसे किसी हिंसा की लपेट में आ सकता है?",0
452,आवश्यकता है लडके एवं लडकियो की pantjali heath care में (राज्य एवं जिले अनुसार) हेल्पर- +ot+ रहना+ खाना सुपरवाइजर- +ot+रहना+ खाना (अनपढ से ग्रेजुएट तक)[उप्र एवं बिहार मे and other states] सम्पर्क नं- ( whatsapp),0
453,supreme court bhi insaaf na kar sake toh phir uno jana padega,0
454,wa hahah,0
455,khas km jahan pak,0
456,han lekin bada gandda auphar hai,1
457,maine batha diya bolya pr vgera lgani ho tho uncle. ko yaad kariyo 😂😂😂😂😂😂😉,0
