,text,label
2442,hmmm after the natural death of a bjp guy in bengal due to pressure on his windpipe good to see hindus stopped from casting their votes in parts of bengal because they dont want any more casualties. we must appreciate the fact that secularism indeed is taking firm roots. ,1
2443,himmatnagar and sabarkantha have an old relation with our party. when the jana sangh was still growing this part of gujarat blessed us. at the rally today highlighted the work and vision of nda for farmers and youngsters. bjp’s support in this part ,1
2444,preparations for the welcome of congress general secretary on full swing at saharanpurpriyankagandhi priyankagandhivadra priyankagandhiinsaharanpur congress congresswilldeliver loksabhaelections ,1
2445,bjp kerala has best cadre any party can get. many of them have never voted for a winning candidate their whole life. yet.... ,1
2446,as jewish members of congress we are deeply alarmed by recent rhetoric from certain members... ,1
2447,addressed maha yuti’ rally in south mumbai worli sevri byculla for ji highlighted upa govts false claims. in the last yrs nda under pm ji’s leadership has transformed india and will continue to walk the progressive path. ,1
2448,congress and other government officials who are supposed to protect americans took payoffs from el chapo. traitors ,1
2449,modinewindia with strict policies of govt strengthened diplomatic channels legal courses seizure of properties those who have stolen india’s money will now have to compensate for each every penny. this is corruptionfree new indiia ,1
2450,supremecourt will tomorrow decide at . am whether certain new evidence/papers can be relied upon by the court in its review jurisdiction. if court rules against the govt rafale saga will get a fresh lease of life. and it wont be good news for the bjp at the election time ,1
2451,desperate congress leaders are speaking the language of pakistan. they want people to assassinate pm .is this democracy ? i call upon to arrest this hate monger beluru gopalakrishna and take strict action against him. ,1
2452,khangress n their ecosystem proved today that even defense secret docs can be stolen for conflicting n contradicting against d national interests nda govt has to fix this issue in every ministry by bringing top security policies n tools this s a serious slippage ,1
2453,when more millenials get into congress and use nonacademic language everyone from different social classes will understand politcs better and therefore become at least more aware of how to decredibilize the bad guys behind the fundamental system. ,1
2454,pm ⁦⁩ addressed rally in madhya pradeshvia namo app modihaitomumkinhai modihaitovikashai modiaanewalahai modimeinhaidum zerotoleranceterrorism masoodazharglobalterrorist masoodazhar ⁦⁦⁩ ⁦ ,1
2455,sidhu sacked from tv show for not expressing jingoism on pulwama.and in pakistan? hordes of anchors/journos peddling antistate narratives freely on tv/sm/newspapers.but hey there is censorship in pakistan and freedom/democracy in modis india lol ,1
2456,phirekbaarmodisarkarbjp loksabha candidate from jammupoonch parliamentary constituency sh. interacting with media after casting his vote. ,1
2457,who gives u goosebumps? modi oradam narendra smith ,1
2458,bjp to drop all sitting chhattisgarh mps this timebest verdict on its own performance. should drop all gujarat mps too ,1
2459,contact your members of congress and ask them to support troa. makes it easy learn more oacaction,1
2460,felt relieved after noting that election results will be out by may .hardly days to get rid of this dictator modi.hard work strategic planning people support to the full extent is fully anticipated for . must be supported at all levels.👍,1
2461,ram mandir or j is not the concern for ne public. we want roads opportunities in ne itself stable government peace brotherhood safety prosperity which has become reality in last years after bjp took over ne so stays is forever 👌,1
2462,will the media continue to show interest in and give air time to members of congress who insisted as fact that evidence of collusion existed now that there appears to be none.muellerreport,1
2463,china’s foreign ministry on saturday condemned prime minister narendra modi’s visit to arunachal pradesh also claimed by china saying it “resolutely opposes” activities of indian leaders in the region ,1
2464, bjp will get seats in uttar pradesh bjp will get seats across india.the nationwide angst against modi is being hidden by editors in delhi. ,1
2465,rahul gandhi is contesting from a seat that is hindu minority because they congress are scared of hindu anger pm in wardha maharashtra maywithtimesnow ,1
2466,mera parivar bhajapa parivar a nationwide campaign crore bjp workers and well wishers across the country will put up bjps flag and stickers at their homes.we urge you to show your support to this campaign. share your moments with us using meraparivarbhajapaparivar. ,1
2467,school principal arrested for controversial facebook post on pm modilink ,1
2468,why pakistan says it has “reliable intelligence” that india will attack again this month? can our govt clarify this? has it anything to do with elections? has this govt told us yet how did the rdx reach there under chowkidars watch?abnyayhoga ,1
2469,senior rss leader indresh kumar who is known for making absurd statements on saturday said that pakistan would be part of india after and that indians could buy house in the neighbouring country after five to seven years.,1
2470,families of farmers on hunger strike.if this bjp government in maharashtra and modiji has any shame left should resign immediately and call for elections. women on hunger strike to press for farmers demands in maharashtra ndtv ,1
2471,modishah fielding a terror accused is a blot on democracy must not be normalised. what started with normalizing bigots rioters after babri gujarat has now grown to an attempt to normalise terrorists say no bjpभगाओदेशबचाओnomo nero ,1
2472,seems like is running by a congress or liberals group pulwamaattack antinationalgoonsofkashmir cleanthenation,1
2473,status electionsremarkable extent of population is not on twitter and social medianeed to reach out to last person in village farmershow imp their votes are ,1
2474,and then sapna lied about about joining congress. message anyone? ,1
2475,the rss bjp do not allow for dialogue or debate opinion or dissent they infiltrate our culture institutions obliterate what we know love about india. we cannot let them homogenise our heritage destroy the fabric of our nation. bhaktcharitra 💥,1
2476,clearly the office of pm was also undermined. rahul was going out of his mandate national spokesperson bjprahulremotecharge ,1
2477, i thought bjp govt is not slow.. but i was wrong.. ghaziabad metro is ready since last months but not being inaugrated.. ghaziabadmetro,1
2478,pm modis aadhar implementation saves crore a year world bankthe savings are enough for ayushman bharat schemes statues of unitytnwelcomesmodidmkfails,1
2479, hmmm... there are millions of americans who could have told congress that before they spent millions on a investigation. all they ended up doing is spending millions just to get special counsel’s autograph,1
2480,i told airport desk staff that i came back from us a week early as i wish to vote modiji. the staff said nothing will happen if your one vote missed. then i explained that every single vote is important it is our national duty.friends please vote without fail.ipl modi,1
2481,pm arrives in leh will lay foundation stone of the zojila tunnel asias longest bidirectional tunnel in jammu and kashmirlive updates here ,1
2482,see cancer cases in one family base water contamination fight moves to congress ,1
2483,big big break documents accessed by the caravan note that bs yeddyurappa paid over rs crore to the bjps national leaders jaitley gadkari et al its central committee and judges and advocates. and income tax has these docs but not done anything. ,1
2484,salute to our indian air force our leader of the nation who leads by proudindian jaihind ,1
2485,indian pm narendramodibelieves in clouds radar cannot catch jets/planes. india celebrates this new cloudcover theory of modi.trends radarmodi entirecloudcover cloudymodi modionindiatv ,1
2486,if there is no scam in the rafale deal then agree for a jpc. why is bjp fearing jpc asks rahul gandhi,1
2487,bjp served me jumla with promise 🎽 what do they call it❓💡vikas 😲early fame taught corruption ❓ ,1
2488, shame on bjp. ,1
2489,no agenda left for opposition..🤔before it was mushroom..now wax😮for divine glow one needs to be a tapasvi a karma yogi....like modi ji💖deshkeliyemodisankalphamaramodidubara 💖 ,1
2490, i am sure they are meeting up with bollywood script writer to comeup with one. please hold. pakistan india please givepeaceachance and go makechainotwar,1
2491,favoring terrorists is an ingrained tendency of congress party.its no surprise that digvijaya singh who regarded osama bin laden as an ambassador of peace gave a clean chit to pakistan after / attacks is now calling the pulwama terror attack an accident,1
2492,josh is high wave is clearexcitement of kids is riding high... all chanting modi...modi.....modi.... campaigning in villages phirekbarmodisarkar modiagain ,1
2493,shut it down mr president bring in the military congress get off your sorry a$$ and fix this mess ,1
2494,i am delighted to be speaking at the national interactive organised by all india professionals’ congress aipc in raipur. the panel is on ‘the young the restless’ moderated by ji. i look forward to engaging on this topic— all of you are cordially invited ,1
2495, i dont think modi has any knowledge mirage except for helicopter used by him for election purpose.,1
2496, of course he’s entitled to this information. all of congress is. as are the taxpayers. in case you forgot you are our employee and we are entitled to see if something is affecting the way you’re doing the job we’re paying for you to do.thgradesocialstudiescriminalpotus,1
2497,priyanka copying our themes from s. now i have realised where i saw this before 😂😂😂 metgala ,1
2498,no woman should walk around in fear. no woman should be held back will reassess prevention of sexual harassment at workplace act to see if it accomodates enough women and they have a voice national media panelist incmycongressmyvoice ,1
2499,the next phases of polling in lok sabha constituencies are most crucial for bjp and congress.bjp has to defend seats and pick up more.congress has to defend seats and pick up more.loksabhaelections ,1
2500,tnwelcomesmodi for the development,1
2501,on one hand youve appeasement of congress and jds and on the other hand youve bjp that believes in sabka saath sabka vikas pm isbaarnamophirse ,1
2502,they bought some stuff like caps of bjp etc etc and they were forcing me to wear that when i refused them they started misbehaving with me...they tried to touch me in an indecent manner and all that was happening in a bus with male teachers who were ignoring all such,1
2503,where is tolerance?? parties speak bjp is not allowing freedom of expression now please answer and speak justiceforgovindraj ,1
2504, raga learnt from his mother✔️ looting poor people money.✔️ months holiday in a year✔️ dividing india✔️ crrouption ✔️ supporting gunda politics✔️ supporting hate✔️ dividing religions✔️ votes bank poltics✔️ scams,1
2505,on wednesday delhi hc is set to hear final arguments in case challenging denial of information about pm modis degree from du under the rti act.,1
2506, congress could also use some honest politicians who instead of political grandstanding and passing pointless bills focus on the issues that matter with real tangible policies.,1
2507,respected didifilm stars from other nations and tmc goons will not save your party.west bengal has decided that it is time to defeat tmc ,1
2508,bjp government will introduce national register of citizens which is currently restricted to assam in every state after winning the loksabhaelections says bjp president amit shah elections,1
2509,let’s be clear. the only crisis at the southern border is the one created with his cruel policies that tear children from their families as they seek asylum. congress is taking action pass the castroresolution to overturn the faketrumpemergency. ,1
2510,abhinandan has proved that he is a gentleman. from his video recording it is quite evident that an educated person has a vision which some chaiwala with extremist mindset cannot have. indian media should have a pill of shame now.,1
2511,those who stayed silent when indian navy n warship was used as personal property of the family havetodayproblem w army just being called modis army.speaks volumes abt the slave mentality due to which dynasty still exists in india. ,1
2512, congress is so powerful that they control twitter..modi is so weak cant send single congressi to jail,1
2513,shahspeakstoarnab peace will only prevail when there is modi sarkar. if narendra modi has answered with the surgical strike and air strike pakistan wont make more mistakes bjp party president. ,1
2514,so all the bravery and sacrifices that our armed forces are making so that bjp can get seats in karnataka??if this is not neech politics then what else is?people will not fall for this vote for war scheme.creditchorpracharak,1
2515,sen. rand paul reintroduced the reins act—a bill requiring congressional approval of major agency regulations before they go into effect. versions of the reins act have been introduced since the th congress . ,1
2516,modi govt spent over rs crore in taxpayers’ money on fake achievements propaganda modiwhereisourmoney,1
2517,sp bsp give rld three lok sabha seats in up akhilesh yadav says congress part of mahagatbandhan read ,1
2518,kashmir activist should see the modi terror and attacks to spread hatered. ,1
2519,pak official so wng commander where are you from?abhinandan am i supposed to tell you that major im sorry..modi every indian is proud that abhinandan is from tamil nadu...gobacksadistmodi modigoescrazy rafaledeal ,1
2520,a really scary video where varanasi locals call out the seemingly sinister intent of modi’s kashicorridor preparation for another masjid demolition fear locals ,1
2521, dont involve so much in out fight. we are sitting in comforts security of our palatialhouses demanding nfufauj on social media .she must be living in some flat in an unguarded society. pray for her safety and hope she stops going for walks for few days .,1
2522, years of modi government not even a single scheme or project launched by the government is named after narendra modi. all schemes have pm and not narendra modi. if this isnt change then what is? 😐,1
2523,congress and curuption sath saath chalte hai kamalnath,1
2524, meeting is better than partying and playing cricket in out of state resort,1
2525,the national security report for congress manifesto by general hooda when implemented will make india a stronger nation. read the report here show your love help spread the message 🇮🇳 myindiastrongerindia,1
2526,shah lashed out at the opposition especially congress chief rahul gandhi for demanding proof of the airstrikes. .loksabhaeelctions,1
2527,chacha pakistan chale jao fight elections from lahore. tom vadakkan is going to fight elections for bjp from kandy in srilanka 😎 ,1
2528, i want to see congress tax returns?🤔 i want to see how someone becomes a multi millionaire on a government salary?🤔 ,1
2529,shocking congress spokesperson alok sharma throws a glass of water at bjp spokesperson during live debate on news channel ,1
2530,preexistingconditions are still at risk. this is why i will be going to dc on thursday please keep sharing your stories with your members of congress at ,1
2531,sam pitroda informing pappu and amma about raid on ahmed patels aid ,1
2532,following modis path a cmo chief medical officer calls a sanitary worker to his home washes his feet makes a video of it. interesting he hasnt paid this worker for several months. almost identical to what modi had done except modi got publicity this cmo was suspended. ,1
2533,pmrtalkstonris nrimodi whether in science sports academics or politics modi govt is at forefront supporting women. for the first time permanent commissioning of women in armed forces is happening under modi govt. ,1
2534, i myself was in crisis mgmt gp. vajpayee had initially said norelease of terrorists but under pressure fm congresswhich had massive demosseek safety of passengersat any cost party meet unanimous decisionthis affect vajpayee hadgive in. congress was party decision.,1
2535,post that proof rythere so dt people get to know abt aam aadmi govt s game ,1
2536,being a bengali i apologise to public school kids for inappropriate language slap used by bengal cm for india’s pm. this embarrassed bengali community. i bend my head down in shame. ,1
2537,people have asked me ... why are you thinking of running for the senate? read the article. it epitomizes why people hate congress and distrust politicians. who gives a damn about your relevance or perceived importance if the folks you represent are in need? ,1
2538,dear odisha voters next time when minister director knocks your door for supportkindly seek the answers to whats been said by leaders during price hike in rule in center ,1
2539,modi wants to demolish the statue of all nonsangh people.. 😏😏😏 pragyasinghthakur boycottamazon apnamodiaayega 😂 trollsangh paanchsaalbemisaal modilies ,1
2540,actually aap 😀 ,1
2541,congress is coming together in a bipartisan effort to help injured and ill / first responders and survivors still suffering the impact of toxins at ground zero. ask rep. ted yoho to join this effort and provide these heroes with the support they deserve.,1
2542,india was ranked in world hunger index in .now we are at rd place out of this shows how much india developed under “vikas purush” in last years. all the credit goes to modi.amcharahulgandhi rahulgandhistudentsinteraction loksabhaelections suriya ,1
2543, with you all the way.... congress mukt bharat....,1
2544,mr is the most hated politician in india today amongst small traders businessmenso much so mr modi ensured that he doesn’t present the last budget of this government hence to ensure he remains relevant he has began writing nonsense with swapan’s help ,1
2545,blog mantri used cliche tina there is no alternative to make a case for reelecting his boss. this time it is mina. modi is not acceptable,1
2546, an islamist in congress who should be removed from the hfac and all committee work. wake up people...she is the trojan horse,1
2547, mr remember when you come to our doors asking to vote for aap i will be asking your representatives these questions in front of everyone. hope they will be able to answer and not into hiding like you have.,1
2548,wakeupindians days to go for loksabhaelections where is chowkidar ji where is bjps election manifesto?why its not yet released nation wants to know?,1
2549,happy birthday to you from sir and sir fans of indiamyhopejhopeourpieceofpeace ,1
2550, fronts in kerala.bjp led nda. cpm led ldf.cong led udf.but is the contest way then?not at all.with cong cpm voting tactically against bjp its a bjp vs who in all seats.expect dirty games against bjp/rss in the nxt few days.i request my brothers to b careful.,1
2551,how angry are you with this govt? vote and share.this present govt of bjp led by modi ji has failed totally there are no jobs theres no increase in business companies are running losses hate and fear is rising n there no chance that things will improve in this govt,1
2552,wo kg explosive wali car apne aap chal rhi thi aur jaa ke bhid gayi crpf ki bus me.. 😑😑😑 ,1
2553,why pak is rsss brother? bjplovesterrorists ,1
2554,india win 🤗,1
2555,this hindutva terrorist boasted of killing muslims in including ripping out a fetus from a dead womans womb with a sword.he was sentenced to life in prison but has been released early because killing muslims is now hunky dorey in modis india,1
2556,who will be the prime minister of india in or whowillwin,1
2557,modi vs who you ask?its modi vs people check out the prices under upa manmohan singhs government vs the current regime. and still some bhakts claim dal prices have reduced. current regime attacks common man on every front. nyay nyayamfortamilnadu chennai india ,1
2558,i agree buttigieg is awesome which is why he should run for congress.,1
2559,who is your choice ? dmk whose only job is to insult hindus? or one who works for the development of this country as a whole?tnwelcomesmodi ,1
2560, if pak try to attack on india their national anthem will become jana gana mana...,1
2561,get money n leave from india because chowkidar is sleeping neeravmodi vijaymalya ,1
2562,. holding hearing this morning on need to restore voting rights actgop congress didnt hold a single hearing after supreme court gutted voting rights act ,1
2563,shivi is so excited for her birthday between the iv reporter asked aap summer keliye kya kartihai she said stay hydrated dahi khaao chaas pio my gujju heart madam aapkabse chaas bolne lagi she was like yay days for my birthday with her signature bhangra cutie ❤️,1
2564, rahul gandhi flop shows were the major attractions this loksabha electionsrahulbadlegaindia hargharmodi,1
2565, basically all funds even untouchables end up raided by congress to be spent on unvested or illegals or other unspecified projects.... then blame the authorized recipients as the problem,1
2566,indias poorest % will recieve rs. per year. crore families or crore people to benefit from minimum income guarantee scheme by congress government nyay congress president rahulforbehtarbharat,1
2567,in five rousing years since here is where we have arrivedabki baarchai pakoda chowkidarmainbhiberozgarchowkidarchorhailoksabhaelections ,1
2568,santosh kumar swain an environment activist from jagatsinghpur told our manifesto team that climate change is a big concern for odisha and bjd is doing nothing about it. we hope congress will address this issue when it comes to power he said. ,1
2569, saying truth is not fight. modi did too much minority appeasement never done by any other politician in indian politics.,1
2570, bjp + nda ,1
2571, busy taking up janpath causeor may discussing the how priyanka nose reminds them of indiraji,1
2572,‘cow urine cures cancer stroking cows reduces blood pressure.’ pragya singh thakur bjp candidate from bhopal. elections. might as well wind up icmr at this rate. ,1
2573,thats how muslims are getting elected into congress. us is at war with muslims in middle east today and now way should they be allowed into us less serve in our congress. if we had a party this shit wouldnt be tolerated ,1
2574,real chowkidar gets /month. and one chowkidar wears lakh suit... ,1
2575,guys please support inc candidates from delhi. aap journos and aaptilted neutral intellectuals are running a campaign against inc candidates. dont get carried away. remember aap is rssanp.,1
2576,jay panda appointed bjp national vicepresident spokesperson ,1
2577,masood azhar ji is dead and modi govt is humiliating dead by declaring him a terroristec should reactraul baba,1
2578,can anyone be as shameless as ...? he discusses castes as soon as he sees a voter favouring ... of course the voter tells about development ignoring casteist venom.. ,1
2579,i love the hard work of modi ji. he has transformed one of my favorite cities bangalore to just like bruge. i cud not tell the difference. 👏👏👏myfavouritesmartcity ,1
2580, remember his interview on timesnow in whole world realised his iq is no good than just a gandhi surnamedynastymuktbharat,1
2581,weak modi is scared of xi. not a word comes out of his mouth when china acts against india. nomo’s china diplomacy . swing with xi in gujarat . hug xi in delhi . bow to xi in china ,1
2582,cag admits to ‘cost escalation’ under modi government purchase of rafale visàvis ‘firm and fixed price’ under aircrafts purchase by upa government. chowkidarchorhai /,1
2583,after this india should never make the mistake of attacking pakistan. a lesson they should have learned. indian public should know now modi and co live on lies indiaexposedatbalakot ,1
2584,note. the chair doesnt believe that protecting democracy or stopping abuse of power are work that congress should be doing. ,1
2585,after meenakshis thrashing pappu gets ready for thrashing from smriti,1
2586, if you really have guts and if your document is genuine and if you can prove modi to be wrong the whole india will support you. if it turns out to be against you will you resign from congress. go file a case in the court. open challenge to you. ,1
2587,using abhinandan’s photo to promote your channel is a disgrace to our army. anjana om modi ji 🙏 ,1
2588,today is here in mumbai. wonder how much water bjp will use to wash the roads of the city to impress their master.also did ec charge the costs under modis expenses? or as always stayed blind?,1
2589,we know modi doesnt do small things thats why his grand schemes are grand failures ,1
2590,pm shri narendra modi and all leaders of the bjp have stood up to politics ofviolence politics of fear and efforts to stop the rallies of bjp showing that the bjp will remain undeterred in its efforts.modisonarbangla,1
2591,the nation stands by the families of martyred jawans. this is not the time for politics. however one must say that the prime minister with inch chest has failed to protect the country. nationalist congress party chief sharad pawar,1
2592,by establishing transparency and traceability in the system pm ji has virtually eliminated corruption.with swachh bharat campaign he has changed the mindset of people of india.harvotemodiko ,1
2593,anyone who touches bjp gets burned aimim chief in conversation with . ,1
2594,bjp instead of mulling only defamation case against rahul gandhi over lies over tribal issue should actively prepare a list of all constituencies where rg spread the same lies n get election of winning cong candidate set aside from ec. ec has provision ,1
2595,dear lets not forget what shri late anantkumar ji was to from bangalore if its not it has be from bangalore south. please dont disappoint us we are yet to get over the loss of anantji . thanks,1
2596,you could say the same about asking strzok if he was biased. what’s the point you’ve got the texts what more do congress need? ,1
2597,its time to broadcast the logo and vote me in on saturday. nigeria deserves to win. nigerians deserves to win thank you oluwatosin dalamuogun state house of assemblyijebu north iiago iwoye oru awa ilaporu and mamu african action congressaac ,1
2598,she is yrs old and still she went to cast her right to vote for jiकोई केसे मोदी जी को हरा पाएगा ,1
2599,rt if you think congtards like manishankar ayyar digvijay singh and bollytards like mahesh bhatt would have blamed rss and bjp if jem had not claimed the responsibility of pulwamaattack as they did during /.,1
2600,leader of the masses bharatbacksmodi tnwelcomesmodi ,1
2601,i express my deep gratitude to sonia gandhi ji ji ji ji all the members of cec for announcing my candidature from silchar. extremely grateful to cachar district block booth congress frontals for recommending my name.,1
2602, you are such a sweetheart maheish ji. i keenly observed good work done by you. i am disappointed anguished that you have not been given ticket. but you have shown that you are a disciplined member of i hope ji has some better plans for you.,1
2603,historic transformation of tax structure via namo app ,1
2604,congress is good sometimes ,1
2605,the big problem for bjp is still in uttar pradesh though there are vulnerable mp seats in up as of now... first phases will be extremely crucial as of the seats that vote in phase are in vulnerable category,1
2606,this is the real face of of congress ,1
2607, coz he didnt support bjp,1
2608,oh no say it isn’t so...minneapolis...or is it? somali independence day celebration in minneapolisminnesota has highest number of refugees per capita nationwideand they gave congress rep ilhan omarwe are being overtaken in broad daylight ,1
2609, bjp and rss often use their cadres clad in burkha to throw beef into hindu temples or put pork inside a mosque to stoke communal riots.,1
2610,bjp president shri jis proposed visit to patna on february cancelled in wake of pulwama incident ,1
2611,a peaceful revolution to overthrow modi is the best possible option if modi retains the power after rd may. i fear of a civil war ,1
2612, till yesterday bjp asked what congress has done in last years.today bjp realises there is very few poor left in india,1
2613, back to back mumbaibridgecollapsed in yrs and see the reaction of modi ji.vikasfelldown actofgod or actoffraud?mainbhichowkidar chaukidarchorhai courtesy ,1
2614,for people who dont read malayalam s relatives admitted to bjp with pomp and show by none other than state bjp president . later the relatives admit to being bjp members for years and clueless why this event was held at all ,1
2615, terror accused to aapke yahan kya bolthe hain ?? 🤔🤔🤔🤔,1
2616,q why opposition parties r blaming modi ji for everything? ans they r scared tensed worried about their power bank balance political employment opportunities for their family members reopening of scams frauds votemodi votebjp modifor modiagain ,1
2617,received a call from the kids in kannur i said rahul gandhi is fighting from wayanad...i think he will win.they tell me but he will not win india. ,1
2618,members of congress to question epa dod on response to forever chemicals actonpfas via ,1
2619,we need to impeachbarr and impeachtrump but the leadership of the democratic party is not top down.it is you.it is i.it is us.it is we.we the people.make your voices heard and make sure congress knows we back them. give them the courage to fight for the us. ,1
2620,modionzee live now pm s exclusive interview only on ,1
2621,modi go back to your tea shopgo back to your chowkidaar work with jholigobackmodi ,1
2622,congress is taking a chance to hold on a position in senior journalist rashid kidwaielectionnewstrack live at ,1
2623,the best tech of mobile world congress . ,1
2624,i have decided to campaign for aap in delhi as aap kejriwal have done a lot for the common people of delhi. we must vote seats to aap to make delhi a full state for the development of delhi. ,1
2625,isnt she the same whod asked muslims to be communal for their own good. she had said muslims are very secular. muslims ought to be more communal. she later joined bjp ,1
2626, dear sir narendra modi ji i would like to request to sir there are so many soldiers are dying in jammu and kashmir fighting against terrorist and i can see that our brave soldiers don’t have latest bulletproof jackets and helmet they need in argent thank u ,1
2627, it cell head is such an intellectually bankrupt dumbo that she cant think perceive write or speak beyond bjp website or modis age indeed there is total pappuization of congress,1
2628,terrorist accused sadhvi haiving same habits like modi. bhago,1
2629, rahul gandhi will realise his two biggest mistakes.one calling chowkidar chor have not accepted insult to pm of india.second his manufactured story on rafalepeople are convinced once honb sc and c have given a clean chit to the deal.,1
2630,for the growth of a country it is necessary that the rural sector of the country should be developed always seems to be a man with full of positivity who never gives up and a man who even handles his critics very maturely and politely. is away from the politics of,1
2631,congress refused to give funding to build his ineffective wasteful multibilliondollar concrete border wall – so he declared a fakeemergency. we’re not going to stand for this. ,1
2632,except the homegrown bjp spokespersons spokespersons in other parties are just doormats. one cant survive in cong unless he or she has understood the core principles of the party. ,1
2633,myfirstvoteformodi vote for india bright future narendra modi ji bjp led sarkar. ,1
2634,buurtzorg revolutionising home care in the netherlands centre for public impact cpi ,1
2635, its time for that to be exposed its time to get rid of that fund congress cant protect bad behavior anymore,1
2636, can we dig up and ban every account that tweets out contact info for congress members?,1
2637,former president john mahama has won the bole bamboi constituency election to elect a flagbearer for the national democratic congress by a landslide.graphiconlineshareghananewsndcdecidesndcdecides ,1
2638,earlier we tried to help the state government in bengal as muchas possible but development is not their priority. they are just worried about their politics and their vote bank pm in conversation with and pmmodiontimesnow ,1
2639, new medical colleges added in last . years tnwelcomesmodidmkfails,1
2640, the green new deal is funny but it’s also scary. the maniac that cane up with this is an elected official in the us congress yikes,1
2641, the only thing dougie counts on is that the general masses do not vote in the congress its the top brass kuphela,1
2642,“he lied to congress. if anyone else did that it would be considered a crime” ,1
2643,these dullards need to be expelled or suspended. they damage the movement they are dangerous. democracy that the movement advance allow people to contest every position during congress. no sacred cows in a democratic movement. ,1
2644,wave of wrong inputs from dg pers dte of branch mes to is not only leading to chaos and unrest among govt servants but also maligning the pro public attributes of the nda govt ... ,1
2645,this happens every single time when . blames ....😭😭😂😂rahulgandhi rafaledeal namoagain ,1
2646,modiorgasming brown hindu people have to realize that for a white supremacist terrorist you are a muslim. who wants to tell them?,1
2647,i have never been prouder of than on the floor of congress yesterday as he spoke about our responsibility to stop the war in yemen and destroyed the cheap republican ploy to derail the bill. let there be no doubt this bill would not have passed without steny.,1
2648,qwhat is jumla ?answhatever modi says that is called jumla.,1
2649, now there is a congress govt in rajasthan they havent removed it yet.,1
2650,callforpapers we are looking for contributions for the ieee smart world congress forum on ethics and humanrights in smart information systems. if you’re interested submit your paper by april ,1
2651,congress also brought the landmark forest rights act that benefits aadivasis and forest dwellers. modi govt has diluted those policies too ,1
2652,if we even had chip roys in congress.... ,1
2653,modi india is safe in my handsresult jawans killed in naxalattack and jawans killed in j. modi i will wipeout terrorism. result % rise in terror incident in j alone. uri pulwama pathankot etc. this is modi chemistrymaafimaangomodi naxalattack ,1
2654,and worse npv .. if your darling pappu is clean... what stops him from immediately responding to mha with a public statement that he does not hold a british citizenship?... hes waiting for your godot? lol ,1
2655,the problem with the congress is that it is unable to strike the right alliances. the old guard does not want to. the young lack adequate experience to do so. has to find a way out of this conundrum.,1
2656,auratonsebachao with the help of her lover delhi woman kills parents over property stuffs bodies in suitcases via ,1
2657,how long will sidhu kashmiri students in various parts of the country be blamed? when will india demand accountability from modi doval for pulawama messing up kashmir?,1
2658,what a abuse of power by dems and shows completely why nothing gets done in congress. get these idiot dems out of office,1
2659,probably you have taken high dose of weed it have completely damaged your brain. never visited kashmir in he was in valley before few days. he was election campaigner of sofi yousuf former bjp mlc for anantnag parliament seat. now shutup and sit down ,1
2660,long live modi jican india endure another five years of a modi government? time ,1
2661, why does congress unanimously condemn white nationalism while unanimously supporting jewish ethnonationalism israel? it seems odd that a privileged majority would condemn racial/ethnic nationalism for themselves while endorsing it for a tiny powerless minority. explain.,1
2662,dear hinduswill you give even vote to ukfounded s ?my appeal is please dont.why?it introduced a/it created islamic state of jit supports pak questions our armed forcesit opposes lord ramit opposes uccit supports kashmir jihadetc,1
2663, look at this incredible thread compiling the achievements of modi sarkar. i salute whoever has originally compiled this and for patiently posting it in tamil yesterday and translating in english upon request for wider reach. here is your army. ,1
2664,more serious than a javedakhtar ghost appearing on credits of modi biopic is the highly avoidable modelcodeconduct violation of doing proxy advertising for pm for bjp by scheduling release of biopic after mcc on eve of elections resulting in non level playing field,1
2665, he’s a bjp minister. narendra modi’s favorite. they’re known for spreading fake propaganda with editted videos and photoshopped images. modilies bjplies,1
2666,modi took almost a week to do this. probably he needs months to realise the seriousness of governor’s statements. our mr ’ is in slow motion ,1
2667, no political leader even wants to mention the muslim. modi hides bigotry behind sabka saath sabka vikas. how does development for all by all help in situations when violence is not for all but only muslims and not by all but only hindutva groups? on that hed be quiet.,1
2668, this is not the only time congress has used its genocidal ✋ for votes. remember we learnt divide and rule in school it was a legacy gifted by the brits to congress. one of the last vestiges of colonial imperialism. given below are details of the godhra caranage.,1
2669, terrorists in th halls of our congress meeting with the people in our government. everyone forget about / did you all forget the images of americans having to choose to burn or jump i didn’t this scares and disgusts me. how shameful our leaders allow this.,1
2670, you are absolutely right sirji. this crooked gang will go to any lengths to trouble modi. only solution is to exterminate these termites in the first six months of coming back to power so that he could focus on building the nation in the next . years,1
2671,how low will you go congress by totally misleading the nation with jim corbett photo shoot incident. when all are rejoicing over pm getting the seoulpeaceprize this is your another failed attempt to divert attention. this is whymodiphotoshootsarkar ,1
2672, short term goals never provides stability.kerala cpm works totally against national intention. they try only to retain the state governance n baltantly support killings.aap is only todays politics they are the party to be vanish. ,1
2673,straw poll compare the support the bjp from all delhi institutions from sc to cag to media to last two years of upa + how bjp attacked on national security in lead up to . pretty good proxies to predict some elements of imo.,1
2674, bjp member poses as a congress worker rants against congress leadership in a staged video and the fake news factory gets busy with false prachar.as expected from pracharaks modilies jaayegatohmodihifekumodi ,1
2675,under the gop a grisly ritual played out shooting moment of silence inaction. that ends this week when we vote on hr and hr. watch out . this congress is forthepeople. ,1
